  Row   Col.  Seas.  Beg.    End.   Length   Base   Mid-x   Max.    Amp.    L-der.  R-der.  L-integ.  S-integ. 
 1877     1     1     2.9    36.3    33.4  1866.6    29.2  8143.3  6276.7   299.3  1078.3  153208.8   86012.7 
 1877     1     2    51.5    74.9    23.4  2402.7    66.6  9028.2  6625.5   599.6  1441.5  139630.9   79562.7 
 1877     1     3    80.6   137.2    56.6  3024.5   120.2  9456.2  6431.6   869.5   634.4  334525.4  156079.2 
 1878     1     1     2.6    36.2    33.5  2010.7    28.7  7958.3  5947.5   808.1  1132.4  152552.2   80165.5 
 1878     1     2    51.8    74.5    22.7  2412.0    66.6  9001.2  6589.2   486.0  1519.3  142085.3   81784.3 
 1878     1     3    79.8   137.7    57.9  2956.9   120.2  9590.1  6633.2   352.8   629.6  350214.5  172800.9 
 1879     1     1    26.1    45.1    19.0  2674.4    41.6  8928.5  6254.0  -296.6  -141.7  128330.0   72167.0 
 1879     1     2     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0       0.0       0.0 
 1879     1     3   104.1   141.4    37.2  2195.1   124.5  9287.6  7092.4   290.7   506.3  223766.0  138156.1 
 1880     1     1    26.0    45.8    19.8  2640.1    41.4  8898.5  6258.4  -287.5  -142.9  128026.3   72583.6 
 1880     1     2     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0       0.0       0.0 
 1880     1     3   104.2   141.4    37.2  2166.9   124.4  9144.1  6977.2   966.6   571.7  220158.5  135649.6 
 1881     1     1     8.2    25.0    16.8  2128.5    41.2  9343.9  7215.5  1276.2   -90.2  104931.4   66619.2 
 1881     1     2     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0       0.0       0.0 
 1881     1     3   102.6   112.8    10.2  2790.3   119.6  9399.2  6608.9  1340.4  -186.8   73863.1   40379.0 
 1882     1     1     8.6    22.8    14.2  2271.5    41.3  9470.8  7199.3  1379.8   -89.7   98477.0   62133.3 
 1882     1     2     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0       0.0       0.0 
 1882     1     3   102.6   112.7    10.1  2822.0   119.4  9742.8  6920.8  1258.0  -207.0   71202.5   37338.5 
 1883     1     1     8.4    22.3    13.8  2390.6    24.8  9402.1  7011.5  1332.2  -267.0   97793.0   59543.5 
 1883     1     2    58.7    72.7    14.1  2513.7    72.5  9431.3  6917.5  1470.5  -386.2  106945.1   66725.2 
 1883     1     3   116.0   138.6    22.6  2775.6   119.7  9316.6  6541.0  -435.4   755.7  167526.8  100912.8 
 1884     1     1     6.1    25.6    19.5  2300.0    26.0  8610.5  6310.5   472.3  -346.8  113782.6   65482.4 
 1884     1     2    56.4    93.5    37.1  2632.4    87.2  8765.3  6132.9   893.4  -182.4  223208.1  120543.0 
 1884     1     3     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0       0.0       0.0 
 1885     1     1     5.8    44.8    39.1  2587.2    26.1  8213.3  5626.1   450.1   601.8  260702.6  154626.3 
 1885     1     2    55.5    82.8    27.2  1922.2    66.3  8507.8  6585.6   948.0   360.4  150367.1   94623.4 
 1885     1     3    99.2   140.8    41.6  2458.4   120.6  8614.9  6156.6   434.0   384.1  247415.0  141705.8 
 1886     1     1     5.8    44.6    38.8  2801.3    27.1  8214.6  5413.3   431.6  1012.2  268683.9  153829.7 
 1886     1     2    53.4    83.0    29.7  1924.0    66.4  8579.8  6655.8  1016.9   343.2  152746.0   91178.3 
 1886     1     3    99.7   140.9    41.2  2460.9   120.4  8798.6  6337.7   462.0   370.4  248192.2  142374.5 
 1887     1     1     6.6    51.0    44.4  4641.2    26.0  7830.3  3189.1   327.8   134.4  307022.9   93530.0 
 1887     1     2    55.4    90.6    35.1  3749.2    73.4  8381.1  4631.9   651.3  1389.7  274951.2  136230.6 
 1887     1     3    99.9   141.2    41.3  2337.6   122.9  8458.5  6120.9   953.6   458.3  234574.6  131718.6 
 1888     1     1     5.4    41.9    36.5  2607.2    17.8  9321.3  6714.0   878.2   238.4  236689.5  137614.8 
 1888     1     2    61.1    75.8    14.7  2479.7    68.3  9631.9  7152.2  1393.7  1580.8  112817.8   73142.2 
 1888     1     3   100.9   130.9    30.0  1884.3   114.1  8408.9  6524.6   435.6   399.5  176688.5  116391.7 
 1889     1     1     5.1    43.7    38.6  2684.4    23.2  9179.4  6495.0   534.4   623.9  251232.8  143856.4 
 1889     1     2    61.2    75.6    14.4  2682.9    68.2  9702.8  7020.0  1369.7  1396.7  112856.6   69930.8 
 1889     1     3   101.0   129.8    28.8  2001.3   113.9  8626.5  6625.2   412.7   497.0  169511.9  109472.1 
 1890     1     1     6.9    43.0    36.2  2824.0    23.8  9055.8  6231.8   858.8   689.0  247339.4  137203.0 
 1890     1     2    61.1    75.6    14.5  2698.9    68.3  9607.7  6908.8  1389.8  1556.0  113609.0   70426.6 
 1890     1     3   100.8   129.9    29.1  2067.5   114.1  8667.3  6599.8   391.5   479.0  172370.5  108278.3 
 1891     1     1     8.5    22.8    14.3  2416.9    24.7  9373.4  6956.6  1347.0  -271.8   97984.1   59314.4 
 1891     1     2    58.6    72.7    14.2  2528.3    72.7  9363.3  6835.0  1352.0  -376.5  107563.5   67111.0 
 1891     1     3   116.0   138.1    22.1  2743.0   120.0  9067.4  6324.3  -421.3   806.8  160091.4   94258.8 
 1892     1     1     9.1    24.8    15.7  2251.7    24.3  9129.1  6877.5  1004.0  -383.1  105536.4   67258.1 
 1892     1     2    56.5    92.3    35.8  2680.4    66.6  9099.3  6418.9  1401.2   757.7  208550.6  106696.5 
 1892     1     3   101.6   112.9    11.3  2997.7   118.9  9273.3  6275.6  1215.5  -181.7   81791.9   42822.3 
 1893     1     1     5.5    49.1    43.6  3731.3    28.7  7745.6  4014.4   177.9   156.9  281322.6  109684.8 
 1893     1     2    55.4    91.1    35.7  3589.0    73.3  8172.4  4583.4   556.8   820.7  263077.3  126697.1 
 1893     1     3   107.1   141.1    34.1  2524.9   122.8  8519.0  5994.1   870.0   449.7  207348.7  116452.5 
 1894     1     1     7.5    22.8    15.3  2246.7    24.0  9263.7  7016.9  1030.4  -313.4  102938.3   64744.0 
 1894     1     2    58.2    91.7    33.5  2551.3    65.7  9549.1  6997.8  1181.8   194.0  206428.8  117133.7 
 1894     1     3   116.6   138.1    21.5  2953.9   119.2  9208.6  6254.7  -317.8   937.9  166248.3   95354.6 
 1895     1     1     8.6    23.0    14.4  2300.3    24.6  8962.5  6662.2  1089.0  -283.3   96377.1   59573.1 
 1895     1     2    57.4    91.0    33.7  2524.0    66.1  9389.6  6865.6  1206.7   207.4  208552.4  117689.9 
 1895     1     3   101.0   113.3    12.3  2887.4   119.2  9327.1  6439.7  1426.2  -176.3   92275.6   51852.0 
 1896     1     1     9.0    23.6    14.6  2403.2    25.0  9031.9  6628.6  1163.5  -276.7   97066.7   58615.2 
 1896     1     2    55.8    91.5    35.8  2502.0    66.2  9348.1  6846.1  1167.4   209.4  218898.4  123822.9 
 1896     1     3   101.0   113.4    12.4  2839.2   119.2  9209.7  6370.5  1343.2  -174.2   95200.7   52613.2 
 1897     1     1     9.0    24.6    15.6  2324.6    24.2  8992.8  6668.2  1023.8  -371.0  105201.5   65682.6 
 1897     1     2    55.9    92.3    36.4  2622.5    66.7  9271.3  6648.8  1099.8   740.8  210664.2  108386.0 
 1897     1     3   101.6   113.2    11.6  2911.7   131.9  9117.7  6206.0  1252.7   -77.4   84361.5   43598.4 
 1898     1     1     4.1    34.2    30.1  2754.2    20.4  9643.2  6889.0  1205.6   528.8  190199.8  102065.6 
 1898     1     2    58.3    93.5    35.1  2852.0    69.4  9700.8  6848.8   689.6  1409.1  221743.2  116218.6 
 1898     1     3   100.7   136.6    36.0  2700.1   116.7  9484.9  6784.9  1073.7  -331.0  243126.5  140524.2 
 1899     1     1    11.2    34.4    23.2  2664.2    20.6  9590.1  6925.9  1243.9   493.4  155257.3   88651.9 
 1899     1     2    58.2    91.3    33.1  2780.4    69.2  9655.0  6874.5   713.1  1191.1  213660.2  116345.0 
 1899     1     3   101.3   136.6    35.3  2711.9   116.5  9481.4  6769.5  1393.0  -334.2  239618.2  139277.0 
 1900     1     1     5.1    36.4    31.3  2474.9    20.5  9512.7  7037.9  1050.2   491.9  184117.5  102446.1 
 1900     1     2    55.9    74.9    19.0  2627.4    68.6  9626.8  6999.4   908.0  1791.7  130586.5   75411.1 
 1900     1     3   101.2   135.3    34.1  2652.9   116.3  9423.0  6770.1  1387.3  -335.1  232709.2  137206.4 
 1901     1     1     7.2    35.2    28.0  1997.1    23.6  9568.7  7571.7   409.5   796.1  176643.6  116731.5 
 1901     1     2    53.3    75.0    21.7  2202.6    67.3  9318.4  7115.7   993.5  1508.2  139323.6   88662.8 
 1901     1     3    99.2   139.6    40.4  2614.0   122.7  9245.2  6631.2  -555.2   570.7  263731.3  153941.9 
 1902     1     1     6.9    35.5    28.5  2017.7    23.4  9573.2  7555.5   440.5  1363.7  173532.5  110983.9 
 1902     1     2    53.0    75.0    22.0  2205.3    67.0  9264.8  7059.6  1095.2  1513.2  145221.7   90089.5 
 1902     1     3    77.2   139.6    62.4  2627.7   121.3  9285.5  6657.8  -387.7   578.3  368641.3  200465.3 
 1903     1     1     7.1    34.0    26.9  2044.7    23.5  9492.4  7447.7   412.4   811.2  161616.3  104365.6 
 1903     1     2    52.7    74.9    22.3  2224.3    66.8  8984.9  6760.5  1051.0  1470.8  140715.3   87331.8 
 1903     1     3    77.3   139.9    62.6  2669.1   121.4  9312.2  6643.1  -395.0   539.4  378747.6  207928.3 
 1904     1     1     6.2    34.1    27.9  1900.1    25.9  9092.4  7192.2   306.5   886.0  155323.2   98319.5 
 1904     1     2    52.4    74.7    22.3  2201.9    66.9  8985.5  6783.5   836.2  1535.2  138954.3   86108.2 
 1904     1     3    77.1   139.8    62.7  2653.5   121.3  9417.2  6763.7  -378.6   603.4  385215.7  215393.1 
 1905     1     1     5.3    35.8    30.6  1740.4    26.7  8514.2  6773.8   250.8   804.8  151922.8   96230.4 
 1905     1     2    51.7    74.9    23.2  2051.0    67.2  9081.4  7030.4   533.8  1573.6  139974.8   88699.8 
 1905     1     3    77.1   120.8    43.6  2592.5   120.8  9524.1  6931.7   906.2  -346.7  267824.4  151163.8 
 1906     1     1     2.7    36.4    33.8  1614.5    27.5  8428.1  6813.6   233.6  1018.0  158474.2  100352.3 
 1906     1     2    53.2    74.9    21.7  2024.8    67.4  9119.5  7094.7   728.6  1573.7  130505.6   83936.3 
 1906     1     3    77.1   139.7    62.6  2550.0   120.8  9483.2  6933.2  -353.7   644.5  382447.6  219247.5 
 1907     1     1     2.6    36.3    33.8  1779.9    27.8  8349.3  6569.4   224.1  1038.8  164002.7   99925.5 
 1907     1     2    51.2    74.8    23.6  2306.8    67.2  8562.8  6255.9   838.8  1251.7  133277.8   75606.8 
 1907     1     3   121.4   142.8    21.4  2631.3   135.5  9372.1  6740.8  -336.3  -186.5  138357.7   77837.0 
 1908     1     1     2.5    36.4    33.8  1776.6    27.9  8427.5  6651.0   223.8  1095.9  165010.8  101054.5 
 1908     1     2    51.4    74.8    23.5  2312.6    66.8  9013.4  6700.7  1622.9  1148.8  133350.5   75534.7 
 1908     1     3    79.3   163.3    83.9  2671.7   136.4  9484.5  6812.8   745.4  -183.0  513078.0  283312.4 
 1909     1     1     2.7    36.2    33.5  1840.9    28.3  8965.7  7124.7  1247.7  1113.7  162722.2   96449.0 
 1909     1     2    51.2    75.0    23.8  2343.5    67.0  8680.4  6336.9  1616.5  1265.8  134384.5   75797.0 
 1909     1     3   106.1   138.9    32.8  2964.1   121.3  9501.1  6537.0  1202.3   818.2  237680.0  136900.8 
 1910     1     1     6.5    35.9    29.5  2737.5    28.5  8807.6  6070.1   848.3  1147.4  161516.0   76652.3 
 1910     1     2    55.9    74.8    18.9  3086.5    66.9  8920.4  5833.9  1316.8  1159.1  126979.3   62163.8 
 1910     1     3    78.7   141.1    62.4  3772.7   121.2  9234.4  5461.7   356.6   401.2  415520.3  170295.5 
 1911     1     1     9.0    22.6    13.6  2448.5    24.8  9422.2  6973.7  1552.9  -265.8   97203.9   60476.6 
 1911     1     2    57.4    92.1    34.7  2711.4    86.1  9239.9  6528.5  1226.1  -179.8  236822.0  136499.2 
 1911     1     3   116.4   138.3    21.9  3105.7   139.7  9448.0  6342.4   927.2  -172.7  175817.8  101281.8 
 1912     1     1     9.1    22.7    13.6  2428.5    24.7  9340.5  6912.0  1434.4  -278.7   95877.4   59449.6 
 1912     1     2    56.7    91.8    35.1  2607.7    86.9  9575.0  6967.3   868.6  -196.5  222554.8  126068.5 
 1912     1     3   116.6   138.2    21.7  3023.1   127.6  9401.3  6378.1   921.9   919.5  172308.6   99753.1 
 1913     1     1     6.8    22.9    16.1  2288.8    24.5  9274.7  6985.9  1353.7  -297.4  104406.0   63207.7 
 1913     1     2    57.6    92.1    34.5  2570.0    86.8  9558.2  6988.1  1160.7  -200.9  219552.2  124460.8 
 1913     1     3     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0       0.0       0.0 
 1914     1     1     7.0    23.8    16.8  2254.2    24.5  9021.4  6767.2  1046.1  -307.8  102708.4   62132.1 
 1914     1     2    55.2    91.7    36.5  2462.5    66.1  9267.4  6804.9  1199.7   198.4  222325.3  128749.3 
 1914     1     3   101.1   113.3    12.2  2897.8   119.1  9370.7  6472.9  1438.6  -179.1   92866.6   52297.6 
 1915     1     1     9.1    24.0    14.9  2423.7    24.9  8923.7  6500.1  1090.8  -282.7   97279.6   58500.9 
 1915     1     2    55.7    91.8    36.1  2497.0    66.1  9091.2  6594.2  1155.8   196.5  219419.0  124532.2 
 1915     1     3   101.2   113.4    12.2  2866.9   119.0  9358.3  6491.3  1428.0  -178.1   94017.4   53880.2 
 1916     1     1     9.5    24.5    15.0  2557.2    17.3  9154.3  6597.1  1033.7  1081.9  105915.9   62442.9 
 1916     1     2    56.4    85.9    29.6  2487.6    70.9  9344.8  6857.2  1251.2  1032.8  202594.0  125479.4 
 1916     1     3   116.4   138.2    21.8  2875.7   131.5  9129.8  6254.0  -335.0  -168.8  167490.7   98473.1 
 1917     1     1     3.4    34.4    31.0  2725.2    20.2  9503.4  6778.2  1138.2   507.6  198153.5  108221.2 
 1917     1     2    54.8    92.0    37.2  2858.0    68.7  9608.7  6750.7   828.7  1255.4  232095.5  120632.2 
 1917     1     3   100.4   136.5    36.2  2741.4   116.9  9347.6  6606.2   995.1  -317.9  243211.9  139039.1 
 1918     1     1     4.9    34.6    29.7  2638.6    20.3  9500.3  6861.7  1056.2   505.3  184416.5   99981.2 
 1918     1     2    56.0    92.3    36.3  2769.5    68.5  9607.0  6837.4   900.9  1176.1  229381.5  121369.2 
 1918     1     3   101.4   115.8    14.4  2687.3   116.8  9329.9  6642.6  1250.7  -308.5  106493.4   63497.0 
 1919     1     1     4.3    37.9    33.6  2453.0    20.6  9409.4  6956.4   420.6   474.6  197419.2  111563.5 
 1919     1     2    56.3    75.0    18.7  2647.5    68.4  9538.4  6890.9  1022.5  1594.5  129605.7   74008.2 
 1919     1     3   100.9   134.4    33.5  2665.7   116.7  9314.1  6648.4  1119.6   876.6  227737.0  131771.5 
 1920     1     1     7.2    34.0    26.8  1980.7    23.6  9491.5  7510.7   375.6   768.1  170366.2  112925.3 
 1920     1     2    54.9    75.9    20.9  2494.4    68.1  9524.6  7030.2  1323.8  1198.4  135152.5   77780.4 
 1920     1     3   101.3   134.6    33.3  2666.6   116.6  9524.7  6858.1  1556.3  -330.4  229611.6  136280.4 
 1921     1     1     2.6    36.0    33.4  2013.9    27.6  8448.8  6434.9   299.2  1089.3  163468.0   92981.6 
 1921     1     2    52.0    74.9    22.9  2179.9    67.0  8720.3  6540.4   801.6  1190.2  132193.2   79875.5 
 1921     1     3   105.8   143.8    38.0  2551.6   135.4  9429.6  6877.9  -355.3  -178.9  247132.6  145066.6 
 1922     1     1     2.6    37.0    34.3  1791.3    28.0  8291.7  6500.4   236.0   966.6  163761.5   99276.2 
 1922     1     2    51.2    74.6    23.4  2378.0    66.6  8679.2  6301.2   765.7  1003.4  133197.5   73746.7 
 1922     1     3   105.9   144.0    38.1  2800.7   135.4  9417.0  6616.3  -352.0  -174.5  254786.4  139958.5 
 1923     1     1     2.8    36.9    34.1  1825.8    28.1  8317.0  6491.2   231.8  1008.2  164172.7   98445.3 
 1923     1     2    50.8    74.8    24.0  2435.5    66.7  8976.8  6541.3  1026.0  1089.9  138831.7   75507.4 
 1923     1     3   105.7   144.3    38.6  2807.1   137.1  9378.3  6571.2  -467.5  -180.1  249732.2  134641.3 
 1924     1     1     2.6    35.9    33.3  1881.5    28.4  8695.7  6814.2   233.2  1183.3  159489.3   93636.3 
 1924     1     2    50.4    75.0    24.6  2275.4    67.1  8614.7  6339.3   979.0  1405.0  135884.2   76723.0 
 1924     1     3    78.9   141.9    62.9  3001.3   121.1  9431.4  6430.1  -385.1   740.1  385201.0  190114.1 
 1925     1     1     8.4    24.0    15.7  2419.8    24.5  9393.4  6973.5  1340.1  -288.0  109578.5   66021.4 
 1925     1     2    56.6    88.2    31.6  2614.6    71.2  9290.7  6676.1  1418.8   903.4  225580.3  136682.7 
 1925     1     3   116.1   138.3    22.2  3068.9   119.8  9419.5  6350.6  -373.3   971.9  178796.0  105141.4 
 1926     1     1     8.5    22.7    14.3  2517.2    24.8  9362.4  6845.2  1415.5  -263.2  101959.9   61684.4 
 1926     1     2    57.3    89.2    31.9  2770.8    86.1  9464.7  6693.9  1236.2  -176.5  225317.0  131108.9 
 1926     1     3   116.5   138.3    21.9  3176.3   127.5  9411.0  6234.7  1015.8   973.3  177327.5  101095.4 
 1927     1     1     8.2    22.8    14.6  2457.7    24.6  9216.8  6759.1  1364.4  -269.8  101206.2   61882.7 
 1927     1     2    56.9    91.8    35.0  2693.3    86.8  9347.6  6654.2   902.8  -186.6  231980.1  132327.1 
 1927     1     3     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0       0.0       0.0 
 1928     1     1     6.7    24.1    17.3  2299.6    24.1  9163.9  6864.3  1108.9  -332.0  111049.9   65057.7 
 1928     1     2    56.2    91.6    35.4  2521.1    66.1  9305.0  6783.9  1082.8   198.9  224350.2  131070.9 
 1928     1     3   101.9   113.6    11.7  2902.8   119.5  9422.9  6520.0  1491.5  -184.7   89785.8   49146.3 
 1929     1     1     5.4    30.4    25.0  2702.9    21.1  8605.4  5902.5  1026.5   970.6  147307.8   74330.7 
 1929     1     2    55.1    76.7    21.6  2879.5    67.8  8794.4  5914.9   388.4   726.1  133704.9   67476.9 
 1929     1     3    99.1   142.3    43.2  2808.0   118.6  9415.6  6607.6   441.3  -409.6  276720.7  150362.4 
 1930     1     1     4.7    48.4    43.7  3595.3    21.3  8845.0  5249.7   297.9   611.5  276448.1  111066.5 
 1930     1     2    55.7    77.6    21.9  3619.0    67.7  9083.6  5464.6  1184.7   546.9  145574.5   58717.3 
 1930     1     3    98.0   142.2    44.2  3349.2   118.8  9249.1  5899.9   373.8   292.7  303425.4  149362.8 
 1931     1     1     4.5    46.4    41.8  2708.6    20.3  9532.6  6824.0  1031.8   519.0  235724.5  116546.5 
 1931     1     2    55.2    92.9    37.7  2947.1    68.6  9581.6  6634.5   616.9  1213.3  236278.0  121341.5 
 1931     1     3   100.2   136.0    35.8  2901.1   117.0  9501.2  6600.1   876.9   861.0  244643.3  134402.6 
 1932     1     1     3.9    34.9    31.0  2527.1    20.2  9451.1  6924.0   994.0   482.2  190217.0  106823.8 
 1932     1     2    56.9    91.5    34.6  2772.0    88.0  9579.5  6807.5   957.3  -171.1  226321.9  123757.6 
 1932     1     3     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0       0.0       0.0 
 1933     1     1     5.5    36.8    31.3  2482.5    20.2  9448.8  6966.3   513.1   499.6  192894.8  110972.5 
 1933     1     2    55.5    91.7    36.2  2640.5    87.9  9545.7  6905.2   998.4  -171.1  225517.8  125177.9 
