  Row   Col.  Seas.  Beg.    End.   Length   Base   Mid-x   Max.    Amp.    L-der.  R-der.  L-integ.  S-integ. 
 1923     1     3    50.8    74.8    24.0  2435.5    66.7  8976.8  6541.3  1026.0  1089.9  138831.7   75507.4 
 1923     1     4    78.5    96.7    18.2  3237.7    86.4  6333.7  3096.0   658.8   321.3  102644.6   37890.8 
 1923     1     5   106.7   120.5    13.7  3718.4   114.2  8566.4  4848.0   852.1  1061.3  103596.7   44102.7 
 1923     1     6   122.3   138.7    16.4  3533.6   129.0  9378.3  5844.8  1114.4   785.5  121927.1   58323.1 
 1923     1     7   147.5   163.5    16.0  2748.6   156.5  9597.4  6848.8   884.3  1663.7  124636.5   75162.1 
 1924     1     1     2.6    35.2    32.6  2066.9    28.4  8695.7  6628.8   233.2  1217.9  159489.3   87147.4 
 1924     1     2     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0       0.0       0.0 
 1924     1     3    50.4    75.0    24.6  2275.4    67.1  8614.7  6339.3   979.0  1405.0  135884.2   76723.0 
 1924     1     4    78.4    97.0    18.5  3094.0    85.8  6687.4  3593.4   824.0   272.3  106172.0   44291.1 
 1924     1     5   106.3   120.4    14.1  3780.4   113.6  9412.1  5631.7   980.9  1016.6  112681.4   52195.6 
 1924     1     6   122.4   141.9    19.5  3687.7   128.9  9431.4  5743.8  1122.9   740.1  135521.5   58080.8 
 1924     1     7   147.3   164.0    16.7  3305.6   156.7  9525.7  6220.1   712.0  1289.8  127639.2   68137.9 
 1925     1     1     8.4    22.5    14.2  2682.7    15.5  9393.4  6710.7  1340.1  1043.1  102945.1   60022.4 
 1925     1     2    26.9    44.8    17.9  2980.6    33.7  8747.9  5767.4  1090.5   708.7  120433.6   60822.6 
 1925     1     3    56.6    70.7    14.1  3557.6    63.7  9290.7  5733.1  1418.8   963.6  112311.1   55389.8 
 1925     1     4    72.8    88.4    15.6  3454.5    79.5  8713.1  5258.6   892.6   922.7  113269.2   51088.4 
 1925     1     5   101.6   114.0    12.4  2692.6   107.9  9107.4  6414.8  1393.3  1239.4   91928.1   51539.6 
 1925     1     6   116.4   138.3    21.9  3250.0   127.3  9419.5  6169.5  1045.6   971.9  178796.0  100797.0 
 1925     1     7   148.8   160.5    11.7  3747.7   155.1  9641.0  5893.2  1012.4  1242.5   94771.1   42303.2 
 1926     1     1     8.5    22.6    14.1  2578.5    15.6  9362.4  6783.9  1415.5  1127.1  101959.9   60703.6 
 1926     1     2    26.6    44.2    17.7  2885.5    33.7  9122.0  6236.5  1228.9   777.0  124881.3   67171.2 
 1926     1     3    57.3    71.7    14.4  3552.8    64.6  9464.7  5911.9  1236.2   994.0  113566.1   56721.1 
 1926     1     4    73.9    89.6    15.7  3504.1    80.1  8538.2  5034.1   949.7   699.9  111750.9   48677.6 
 1926     1     5   101.5   114.1    12.6  2722.1   108.2  9318.9  6596.8  1298.4  1550.6   95279.6   54448.2 
 1926     1     6   116.5   138.3    21.9  3176.3   127.5  9411.0  6234.7  1015.8   973.3  177327.5  101095.4 
 1926     1     7   149.1   160.8    11.7  3638.6   155.5  9619.9  5981.2  1050.8  1323.2   91808.6   44506.2 
 1927     1     1     8.2    22.7    14.6  2482.2    15.7  9216.8  6734.6  1364.4  1149.8  101206.2   61490.3 
 1927     1     2    26.5    44.5    18.0  2758.3    33.4  9065.3  6307.0  1227.3   748.8  121633.8   66467.0 
 1927     1     3    56.9    72.3    15.4  3543.5    65.6  9347.6  5804.1   902.8  1024.8  120475.3   56692.5 
 1927     1     4    74.3    91.8    17.5  3598.5    81.0  7597.4  3998.9   734.6   541.4  111504.8   43133.4 
 1927     1     5   102.9   113.9    11.0  2748.3   108.4  9486.6  6738.3  1684.6  1640.4   85400.1   49671.9 
 1927     1     6   116.6   138.4    21.8  3107.5   127.8  9416.7  6309.2   920.1   940.1  174216.1   99635.0 
 1927     1     7   148.8   160.9    12.1  3559.7   155.7  9545.6  5985.9   950.9  1387.2   95467.3   45631.8 
 1928     1     1     6.7    22.9    16.1  2518.6    16.2  9163.9  6645.3  1108.9  1151.1  105056.4   59720.8 
 1928     1     2    26.4    45.0    18.6  2654.1    33.7  8018.4  5364.3   798.9   537.4  104672.6   51590.5 
 1928     1     3    56.2    72.4    16.2  3520.8    65.9  9305.0  5784.2  1082.8   974.9  116985.8   53610.9 
 1928     1     4    74.4    92.4    18.0  3606.8    80.3  7482.5  3875.7   704.8   407.7  110331.3   38195.0 
 1928     1     5   101.9   113.8    12.0  2681.6   108.2  9422.9  6741.3  1491.5  1537.9   89785.8   52243.8 
 1928     1     6   116.8   138.4    21.6  2977.3   127.8  9051.9  6074.6   874.5   932.5  166652.0   95196.0 
 1928     1     7   147.3   160.5    13.3  3283.4   155.7  9268.4  5985.0   726.5  1436.9   92698.9   43448.1 
 1929     1     1     5.4    29.3    23.9  2914.9    21.0  8605.4  5690.5  1026.5  1133.4  143922.5   68134.5 
 1929     1     2    31.8    46.5    14.7  3173.2    37.9  5948.2  2774.9   528.9   374.1   76661.9   22716.9 
 1929     1     3    55.1    76.7    21.6  2879.5    67.8  8794.4  5914.9   388.4   726.1  133704.9   67476.9 
 1929     1     4    79.4    94.4    15.0  2861.9    84.3  7245.3  4383.4  1093.9   475.4   82065.2   33412.3 
 1929     1     5    99.3   118.0    18.8  3388.9   112.0  9415.6  6026.7   435.7  1287.3  140323.3   69156.9 
 1929     1     6   120.6   142.5    21.9  3334.9   127.1  8380.6  5045.7  1045.7   303.9  136397.4   56359.8 
 1929     1     7   147.1   163.9    16.8  3474.6   156.6  9305.8  5831.2  1285.5   955.3  123275.1   60732.0 
 1930     1     1     4.7    30.1    25.5  3899.3    21.2  8845.0  4945.7   297.9   704.5  175794.1   66614.6 
 1930     1     2    32.6    48.9    16.3  4178.1    37.9  6928.9  2750.8   570.7   225.6  100654.0   25447.9 
 1930     1     3    55.7    77.6    21.9  3619.0    67.7  9083.6  5464.6  1184.7   546.9  145574.5   58717.3 
 1930     1     4    79.9    95.4    15.6  3559.2    84.0  7443.5  3884.3  1296.4   254.0   98768.9   34703.9 
 1930     1     5    99.0   118.0    19.0  4546.4   111.5  9249.1  4702.7   365.0   768.4  143566.4   48092.2 
 1930     1     6   120.5   142.4    21.9  4336.4   127.9  8314.8  3978.4   607.4   308.4  154520.6   50446.7 
 1930     1     7   145.2   163.2    18.0  3753.0   156.8  9276.9  5523.9   501.1  1356.8  136771.3   61712.2 
 1931     1     1     4.5    33.0    28.5  3062.3    20.2  9532.6  6470.3  1031.8   965.7  185250.6   93382.5 
 1931     1     2     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0       0.0       0.0 
 1931     1     3    55.2    74.8    19.6  3380.6    68.5  9581.6  6201.0   616.9  1284.5  135173.8   64180.4 
 1931     1     4    76.7    94.9    18.2  3684.4    81.6  8106.3  4421.9  1030.7   545.6  108665.5   34977.4 
 1931     1     5   100.2   115.1    14.9  3630.6   108.4  9501.2  5870.6   876.9   919.6  113709.6   51989.5 
 1931     1     6   117.8   136.2    18.4  3280.8   124.9  9074.3  5793.5  1098.0   859.2  130933.7   62036.8 
 1931     1     7   147.0   162.9    16.0  2734.4   156.9  9750.8  7016.3   920.7  1781.9  119827.4   70607.9 
 1932     1     1     3.9    32.6    28.7  3036.5    20.0  9451.1  6414.5   994.0  1032.0  183377.8   89245.2 
 1932     1     2     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0       0.0       0.0 
 1932     1     3    56.9    74.7    17.8  3552.6    68.2  9579.5  6026.9   957.3  1213.6  129693.3   58641.2 
 1932     1     4    76.5    91.8    15.3  3786.7    81.5  8072.1  4285.3   928.2   606.8   96628.6   32254.1 
 1932     1     5   101.1   115.1    14.0  3006.1   108.6  9363.4  6357.2  1194.0  1241.2  104572.3   56474.1 
 1932     1     6   117.4   135.3    17.9  2734.6   124.7  8961.8  6227.3  1381.1   894.5  125284.7   70593.6 
 1932     1     7   148.5   162.9    14.4  2636.5   156.9  9915.7  7279.2  1132.4  1933.1  111713.3   69529.5 
 1933     1     1     5.5    30.7    25.2  3062.1    20.1  9448.8  6386.7   513.1  1024.5  171643.0   88965.9 
 1933     1     2     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0       0.0       0.0 
 1933     1     3    55.5    74.8    19.3  3384.1    68.1  9545.7  6161.6   998.4  1185.3  131571.9   60506.5 
 1933     1     4    76.6    92.2    15.7  3711.7    81.7  7730.8  4019.1   815.8   571.3   97313.5   30503.6 
 1933     1     5   101.3   115.0    13.7  2968.1   108.2  9569.8  6601.7  1392.2  1168.1  106948.2   59458.3 
 1933     1     6   117.3   135.7    18.4  2694.0   124.8  8881.4  6187.4  1250.3   903.1  124416.1   70535.7 
 1933     1     7   148.6   162.8    14.3  2913.7   156.8  9949.2  7035.6  1142.4  1726.9  112011.2   65392.8 
 1934     1     1     6.8    33.7    26.8  2069.0    23.4  9472.1  7403.2   380.0   798.5  172414.6  112414.0 
 1934     1     2    59.6    75.8    16.3  2531.6    67.8  9498.8  6967.3  1390.1  1193.9  120677.9   75109.9 
 1934     1     3   100.8   135.5    34.7  2662.1   116.8  9620.2  6958.1  1274.9  -328.2  243661.2  145162.9 
 1935     1     1     4.7    26.6    22.0  3165.2    20.0  9210.8  6045.5   395.9  1401.1  151976.5   76011.3 
 1935     1     2    29.1    44.8    15.7  3218.2    34.1  6908.8  3690.6   688.8   322.0   84478.3   29768.2 
 1935     1     3    54.3    72.5    18.2  3189.3    66.1  9537.2  6347.9  1035.8  1312.1  124760.9   60974.4 
 1935     1     4    74.7    96.5    21.8  3310.7    80.3  8517.3  5206.6  1085.1   455.0  128524.9   49068.4 
 1935     1     5   103.1   117.0    13.9  3494.9   110.4  9201.0  5706.1  1082.6   975.2  109096.5   53178.6 
 1935     1     6   119.2   138.3    19.1  3413.1   125.8  8889.8  5476.8  1058.6   508.3  131023.0   59348.8 
 1935     1     7   144.5   163.3    18.8  3478.5   156.8  9115.4  5636.9   994.9   901.0  124051.1   51002.7 
 1936     1     1     8.1    23.2    15.1  2245.8    15.7  9343.6  7097.8  1379.5  1149.0  104874.0   66694.8 
 1936     1     2    26.8    44.1    17.3  2560.4    33.4  9013.7  6453.3  1556.7   761.6  120571.7   69364.3 
 1936     1     3    57.2    71.7    14.5  3445.1    64.4  9139.3  5694.2  1314.1  1004.2  113153.5   58032.2 
 1936     1     4    73.7    88.5    14.9  3354.4    79.8  8468.8  5114.4  1047.3   797.2  104656.9   47632.2 
 1936     1     5   101.0   114.0    13.0  2769.8   107.9  9224.7  6454.9  1184.2  1265.4   95382.4   53835.5 
 1936     1     6   116.4   138.5    22.1  3255.9   127.3  9279.4  6023.5  1104.8   958.9  179605.9  101463.7 
 1936     1     7   148.8   160.9    12.0  3759.0   155.5  9527.7  5768.7  1009.8  1288.0   96974.1   44348.1 
 1937     1     1    10.0    24.1    14.1  3202.4    17.1  9158.1  5955.7  1126.3   909.0  105751.3   54512.7 
 1937     1     2    27.0    46.7    19.6  3156.4    32.4  8452.9  5296.5   972.4   681.2  107565.6   41282.1 
 1937     1     3    56.3    69.5    13.2  3509.4    62.9  9236.8  5727.4  1529.9  1009.2  103317.0   50676.5 
 1937     1     4    72.3    85.9    13.6  3554.6    79.1  8646.0  5091.4   749.1  1123.1   98845.4   45526.7 
 1937     1     5   101.4   114.0    12.6  2790.1   107.9  8926.4  6136.3  1150.2  1071.0   88655.6   46804.5 
 1937     1     6   116.9   138.9    22.0  3193.2   127.8  9000.3  5807.2   856.4   780.0  167383.5   90747.4 
 1937     1     7   147.3   160.6    13.3  3306.6   154.9  9641.8  6335.2  1013.3  1559.6  103319.6   53721.1 
 1938     1     1    12.6    28.3    15.7  2941.0    21.0  8729.2  5788.2  1076.9  1017.9  114279.4   61341.3 
 1938     1     2    34.0    53.2    19.2  2978.7    39.5  4576.4  1597.6   165.4   163.6   71433.0    8879.3 
 1938     1     3    55.6    76.1    20.5  2559.2    68.3  8738.8  6179.6   449.6   905.8  131208.3   72346.2 
 1938     1     4    79.0    93.7    14.7  2781.8    84.3  7201.4  4419.6   935.8   488.1   79785.4   35276.8 
 1938     1     5    99.3   118.0    18.7  3210.6   112.1  9381.9  6171.2   435.3  1288.0  132278.4   64854.9 
 1938     1     6   120.5   141.1    20.7  3146.8   126.6  8428.6  5281.8  1169.2   677.4  125423.7   53047.5 
 1938     1     7   146.5   163.5    16.9  3322.2   156.4  9330.7  6008.5  1138.0  1068.7  124633.3   61512.1 
 1939     1     1    12.7    28.6    16.0  2819.4    20.9  8932.7  6113.2  1193.4  1037.3  116807.0   66057.5 
 1939     1     2    33.7    48.1    14.4  2999.5    39.4  4918.3  1918.8   299.5   393.1   64100.6   13109.2 
 1939     1     3    55.1    76.4    21.3  2621.2    68.4  8755.0  6133.9   405.5   954.2  131569.6   71283.1 
 1939     1     4    79.1    93.8    14.7  2718.6    84.4  7238.0  4519.4   975.5   507.8   79941.2   36443.5 
 1939     1     5    99.2   118.0    18.7  3288.0   112.1  9491.0  6203.0   445.9  1374.6  134831.0   69070.2 
 1939     1     6   120.5   140.3    19.7  3237.2   126.8  8471.3  5234.1  1104.0   709.5  123223.3   52004.2 
 1939     1     7   146.4   163.8    17.4  3226.9   156.4  9386.9  6160.0  1179.8  1022.2  125558.2   64247.4 
 1940     1     1    12.7    29.8    17.1  2736.2    21.2  9020.2  6284.1  1207.9   972.4  123311.1   71324.3 
 1940     1     2    33.3    48.1    14.9  2951.0    38.6  5401.3  2450.3   623.9   356.5   69975.9   19808.9 
 1940     1     3    54.8    76.6    21.8  2638.4    68.4  8910.7  6272.3   415.5   925.6  133750.4   70428.6 
 1940     1     4    79.3    93.8    14.5  2701.6    84.4  7135.9  4434.3  1034.5   527.8   77660.0   34433.8 
 1940     1     5    99.2   118.0    18.8  3460.9   111.6  9502.0  6041.1   454.4  1029.5  139936.6   67258.6 
 1940     1     6   120.8   140.0    19.2  3373.0   127.1  8522.3  5149.3  1080.3   845.4  121680.9   50848.1 
 1940     1     7   146.3   163.4    17.1  3211.6   156.0  9376.0  6164.4  1230.9   931.2  121954.8   60935.1 
 1941     1     1     5.0    29.6    24.6  2958.8    21.1  8917.8  5959.0   947.2   956.5  153551.2   73662.8 
 1941     1     2    33.4    45.2    11.8  3295.7    38.7  5748.2  2452.5   535.1   467.3   64201.1   18061.2 
 1941     1     3    54.9    76.2    21.3  2900.8    67.8  9010.4  6109.6   397.3   833.0  137193.3   67573.1 
 1941     1     4    79.1    93.8    14.7  2883.0    84.2  7422.1  4539.1  1025.6   468.6   82718.1   36590.3 
 1941     1     5    99.5   118.1    18.6  3680.0   111.8  9598.2  5918.3   463.2  1084.2  145237.9   67958.6 
 1941     1     6   120.8   141.7    20.9  3604.0   127.2  8491.0  4887.0   959.0   371.3  135409.5   52518.1 
 1941     1     7   146.6   163.6    17.0  3466.2   156.1  9472.3  6006.1  1295.1   862.0  125518.8   59661.1 
 1942     1     1     6.8    40.6    33.8  1945.5    23.3  9239.5  7294.0   389.6   804.1  196594.0  126554.5 
 1942     1     2    54.7    89.8    35.1  2510.5    68.1  9421.9  6911.4  1179.5  1018.6  211427.9  118539.6 
 1942     1     3   100.7   135.1    34.4  2629.2   116.7  9610.1  6980.8  1345.8  -338.1  244057.9  146776.0 
 1943     1     1     6.7    27.2    20.5  3084.3    20.0  9249.3  6164.9   461.2  1310.3  141910.6   70970.8 
 1943     1     2    29.1    45.4    16.2  2976.1    34.1  6696.4  3720.3   735.1   378.3   82356.9   28786.4 
 1943     1     3    53.0    72.1    19.1  2984.9    66.2  9544.2  6559.3  1085.7  1475.6  126958.0   61289.7 
 1943     1     4    74.5    90.8    16.3  3095.1    80.5  8228.0  5132.8  1070.2   606.5  103574.1   47861.5 
 1943     1     5   103.2   117.1    13.9  3453.8   110.4  9063.5  5609.7  1161.1   919.5  107724.0   52463.8 
 1943     1     6   119.2   137.8    18.6  3384.8   125.6  8830.3  5445.5  1038.6   786.9  120130.3   52434.8 
 1943     1     7   145.5   163.4    17.9  3476.2   156.6  8917.5  5441.3   751.9   768.7  118467.0   48942.5 
 1944     1     1    12.1    32.6    20.6  2673.4    21.2  8479.1  5805.7   870.2   897.9  127453.1   68638.2 
 1944     1     2     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0       0.0       0.0 
 1944     1     3    54.8    75.5    20.6  2780.6    67.8  8348.7  5568.1   676.9   836.4  124846.8   60892.8 
 1944     1     4    78.2    92.8    14.7  2962.4    83.9  6424.5  3462.0   702.2   440.5   76442.0   29042.9 
 1944     1     5    99.1   117.9    18.8  3261.2   112.1  9339.6  6078.4  1247.3  1450.0  124504.0   59280.2 
 1944     1     6   120.6   139.8    19.2  3239.5   126.9  8202.8  4963.2  1052.0   427.6  119495.4   51465.5 
 1944     1     7   145.9   163.1    17.3  3086.6   156.2  9154.2  6067.6  1216.8  1109.8  120808.7   59076.8 
 1945     1     1    12.3    28.9    16.6  2645.2    21.7  8915.9  6270.7   769.2  1062.7  112837.2   65223.7 
 1945     1     2    35.2    49.2    14.0  2797.8    39.6  4678.0  1880.1   386.9   254.7   56480.6   11715.1 
 1945     1     3    55.4    76.5    21.0  2547.7    68.0  8758.3  6210.6   661.5   832.9  126860.9   68263.0 
 1945     1     4    79.4    92.6    13.2  2748.6    84.4  6789.2  4040.6   973.3   491.2   71610.9   30382.3 
 1945     1     5    99.2   117.8    18.6  3178.3   112.1  9640.4  6462.2   472.2  1477.4  126668.4   63102.7 
 1945     1     6   120.5   139.3    18.7  3113.8   127.0  8211.3  5097.5  1169.7   788.9  117972.7   52583.1 
 1945     1     7   146.2   162.7    16.5  2936.4   156.4  9317.0  6380.6  1237.6  1606.6  115323.5   62467.6 
 1946     1     1    12.4    29.0    16.6  2544.6    21.4  8974.7  6430.1   888.8  1177.6  113940.7   68137.5 
 1946     1     2    34.0    48.1    14.1  2681.2    39.0  5522.4  2841.2   602.1   447.3   62910.5   20011.7 
 1946     1     3    55.5    76.5    21.0  2634.6    68.1  8795.6  6161.0   506.9   852.7  131098.6   70502.9 
 1946     1     4    79.4    94.5    15.1  2770.2    84.6  6988.9  4218.8   954.2   489.6   80393.5   33300.4 
 1946     1     5    99.3   118.1    18.8  3209.4   112.2  9334.8  6125.4   441.7  1393.7  131900.2   64503.4 
 1946     1     6   120.5   140.2    19.7  3248.8   126.7  8521.1  5272.3  1250.2   748.0  125880.6   54407.7 
 1946     1     7   149.1   163.4    14.3  3312.0   156.4  9538.3  6226.3  1495.0  1218.9  113625.8   60633.4 
 1947     1     1    12.8    30.7    17.9  2582.6    21.0  8990.8  6408.1  1195.2   934.1  124387.9   72735.0 
 1947     1     2    34.2    47.8    13.7  2679.2    38.9  5689.5  3010.3   680.5   445.3   61063.4   20875.4 
 1947     1     3    55.2    76.8    21.6  2610.4    68.1  8809.1  6198.7   452.6   824.3  133243.7   73203.7 
 1947     1     4    79.3    93.9    14.6  2717.6    84.4  7399.8  4682.1  1055.7   490.4   80153.4   36671.6 
 1947     1     5    99.4   118.1    18.7  3305.6   112.0  9456.8  6151.1   466.0  1359.4  137923.1   68504.8 
 1947     1     6   120.6   140.2    19.7  3310.0   126.8  8513.1  5203.0  1192.0   721.9  125862.2   53041.5 
 1947     1     7   149.1   163.5    14.3  3277.1   156.3  9538.3  6261.3  1503.5  1085.4  113964.4   61531.3 
 1948     1     1    12.4    29.9    17.4  2678.7    20.9  8625.2  5946.5  1182.5  1053.6  118765.7   67871.0 
 1948     1     2    33.6    46.9    13.3  2847.0    38.8  5706.0  2859.0   662.4   480.0   64277.6   21572.0 
 1948     1     3    55.0    76.5    21.5  2593.2    68.4  8808.7  6215.5   415.1   932.0  132825.2   73182.0 
